Nama,Berat,Dimensi,Garansi,VGA,Tipe Penyimpanan,Processor,Penyimpanan,Ukuran Layar,Warna,RAM,Keyboard,Microsoft Office,Sistem Operasi,Brand,Tipe Layar,Harga
LENOVO V14 G2,5 kg,40 × 20 × 10 cm,LENOVO 1 YEAR (SERVICE & SPAREPART),NVIDIA MX350,SSD,Intel Core i3,1TB,14 Inch,Grey,4GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,7699000
LENOVO THINKPAD Z16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR (SERVICE & SPAREPART),AMD Radeon,SSD,AMD Ryzen 7,512GB,16 Inch,Black,16GB,1,0,Windows 11 Pro,Lenovo,Non Touchscreen,42299000
LENOVO THINKBOOK 14 G4,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR (SERVICE & SPAREPART),Intel Iris XE,SSD,Intel Core i7,512GB,14 Inch,Grey,16GB,1,1,Windows 10 Pro,Lenovo,Non Touchscreen,16699000
LENOVO THINKBOOK 14 G4,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR (SERVICE & SPAREPART),Intel Iris XE,SSD,Intel Core i5,512GB,14 Inch,Grey,8GB,1,1,Windows 10 Pro,Lenovo,Non Touchscreen,13699000
LENOVO LOQ 16 GAMING,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,Intel Core i7,512GB,16 Inch,Grey,16GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,18499000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,Intel Core i7,512GB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,20199000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,Intel Core i7,1TB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,20799000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,Intel Core i7,512GB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,20799000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,Intel Core i7,1TB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,21299000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,Intel Core i5,512GB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,17699000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,Intel Core i5,1TB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,18299000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,Intel Core i5,512GB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,18299000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,Intel Core i5,1TB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,18799000
LENOVO LOQ 15 GAMING,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,1TB,15 Inch,Grey,8GB,1,0,Windows 11 Home,Lenovo,Non Touchscreen,13299000
LENOVO LOQ 15 GAMING,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,1TB,15 Inch,Grey,32GB,1,0,Windows 11 Home,Lenovo,Non Touchscreen,14399000
LENOVO LOQ 15 GAMING,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,1TB,15 Inch,Grey,16GB,1,0,Windows 11 Home,Lenovo,Non Touchscreen,13599000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,AMD Ryzen 7,512GB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,19599000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,20199000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 7,512GB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,19999000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,20599000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,AMD Ryzen 5,512GB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,17699000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 5,512GB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,13999000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 5,1TB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,18199000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 5,1TB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,14499000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 5,512GB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,18199000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 5,512GB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,14499000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 5,1TB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,18699000
LENOVO LOQ 15,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 5,1TB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,14999000
LENOVO LEGION SLIM 7I 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4070,SSD,Intel Core i9,1TB,16 Inch,Black,8GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,35099000
LENOVO LEGION SLIM 7I 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4070,SSD,Intel Core i7,1TB,16 Inch,Black,8GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,29099000
LENOVO LEGION SLIM 5 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4060,SSD,Intel Core i7,512GB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,25299000
LENOVO LEGION SLIM 5 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,Intel Core i7,512GB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,23399000
LENOVO LEGION SLIM 5 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4060,SSD,Intel Core i7,1TB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,25799000
LENOVO LEGION SLIM 5 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,Intel Core i7,1TB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,23899000
LENOVO LEGION SLIM 5 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4060,SSD,AMD Ryzen 7,512GB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,23599000
LENOVO LEGION SLIM 5 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,AMD Ryzen 7,512GB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,21599000
LENOVO LEGION SLIM 5 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4060,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,24099000
LENOVO LEGION SLIM 5 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,20099000
LENOVO LEGION PRO 7I 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4090,SSD,Intel Core i9,2TB,16 Inch,Black,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,61699000
LENOVO LEGION PRO 7I 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4080,SSD,Intel Core i9,2TB,16 Inch,Black,32GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,53999000
LENOVO LEGION PRO 5I 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4070,SSD,Intel Core i9,2TB,16 Inch,Black,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,35899000
LENOVO LEGION PRO 5I 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4070,SSD,Intel Core i9,1TB,16 Inch,Black,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,34899000
LENOVO LEGION PRO 5I 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4060,SSD,Intel Core i9,2TB,16 Inch,Black,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,30499000
LENOVO LEGION PRO 5I 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4060,SSD,Intel Core i9,1TB,16 Inch,Black,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,29599000
LENOVO LEGION PRO 5I 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4070,SSD,Intel Core i7,2TB,16 Inch,Black,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,33199000
LENOVO LEGION PRO 5I 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4070,SSD,Intel Core i7,1TB,16 Inch,Black,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,32299000
LENOVO LEGION PRO 5I 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4060,SSD,Intel Core i7,2TB,16 Inch,Black,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,28499000
LENOVO LEGION PRO 5I 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4060,SSD,Intel Core i7,1TB,16 Inch,Black,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,27599000
LENOVO LEGION PRO 5I 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,Intel Core i7,2TB,16 Inch,Black,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,30799000
LENOVO LEGION PRO 5I 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,2TB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,26299000
LENOVO LEGION PRO 5I 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,1TB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,24999000
LENOVO LEGION 5I PRO 16,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,Intel Core i7,2TB,16 Inch,Grey,8GB,0,0,Windows 11 Pro,Lenovo,Non Touchscreen,28299000
LENOVO LEGION 5I PRO 16,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,Intel Core i7,2TB,16 Inch,Grey,8GB,0,0,Windows 11 Home,Lenovo,Non Touchscreen,26699000
LENOVO LEGION 5I PRO 16,5 kg,40 × 20 × 10 cm,Tidak Diketahui,NVIDIA RTX3050,SSD,Intel Core i7,512GB,16 Inch,Grey,32GB,0,0,Windows 11 Home,Lenovo,Non Touchscreen,21899000
LENOVO LEGION 5I PRO 16,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,Intel Core i7,2TB,16 Inch,Grey,32GB,0,0,Windows 11 Pro,Lenovo,Non Touchscreen,26499000
LENOVO LEGION 5I PRO 16,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,Intel Core i7,2TB,16 Inch,Grey,32GB,0,0,Windows 11 Home,Lenovo,Non Touchscreen,24299000
LENOVO LEGION 5I PRO 16,5 kg,40 × 20 × 10 cm,Tidak Diketahui,NVIDIA RTX3050,SSD,Intel Core i7,2TB,16 Inch,Grey,32GB,0,0,Windows 11 Home,Lenovo,Non Touchscreen,23599000
LENOVO LEGION 5I PRO 16,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,Intel Core i7,1TB,16 Inch,Grey,32GB,1,0,Windows 11 Home,Lenovo,Non Touchscreen,23399000
LENOVO LEGION 5I PRO 16,5 kg,40 × 20 × 10 cm,Tidak Diketahui,NVIDIA RTX3050,SSD,Intel Core i7,1TB,16 Inch,Grey,32GB,0,0,Windows 11 Home,Lenovo,Non Touchscreen,22699000
LENOVO LEGION 5I PRO 16,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,Intel Core i7,2TB,16 Inch,Grey,16GB,0,0,Windows 11 Home,Lenovo,Non Touchscreen,23399000
LENOVO LEGION 5I PRO 16,5 kg,40 × 20 × 10 cm,Tidak Diketahui,NVIDIA RTX3050,SSD,Intel Core i7,2TB,16 Inch,Grey,16GB,0,0,Windows 11 Home,Lenovo,Non Touchscreen,22699000
LENOVO LEGION 5I PRO 16,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,Intel Core i7,1TB,16 Inch,Grey,16GB,1,0,Windows 11 Home,Lenovo,Non Touchscreen,22499000
LENOVO LEGION 5I PRO 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,Intel Core i7,1TB,16 Inch,Black,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,29899000
LENOVO LEGION 5I PRO 15,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,Intel Core i7,2TB,16 Inch,Grey,8GB,0,0,Windows 11 Home,Lenovo,Non Touchscreen,25699000
LENOVO LEGION 5I PRO 15,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,Intel Core i7,2TB,16 Inch,Grey,32GB,0,0,Windows 11 Home,Lenovo,Non Touchscreen,23999000
LENOVO LEGION 5I 15ITH,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,1TB,16 Inch,Blue,16GB,0,0,Windows 11 Home,Lenovo,Non Touchscreen,14299000
LENOVO LEGION 5I 15,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,512GB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,21799000
LENOVO LEGION 5I 15,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i7,512GB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,19199000
LENOVO LEGION 5I 15,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,1TB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,22499000
LENOVO LEGION 5I 15,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i7,1TB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,19999000
LENOVO LEGION 5 PRO 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4070,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,29799000
LENOVO LEGION 5 PRO 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX4060,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,26199000
LENOVO LEGION 5 PRO 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,AMD Ryzen 7,2TB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,26999000
LENOVO LEGION 5 PRO 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3070,SSD,AMD Ryzen 7,2TB,16 Inch,Black,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,26299000
LENOVO LEGION 5 PRO 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,25699000
LENOVO LEGION 5 PRO 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3070,SSD,AMD Ryzen 7,1TB,16 Inch,Black,8GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,25299000
LENOVO LEGION 5 15,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,Intel Core i7,2TB,16 Inch,Grey,16GB,0,0,Windows 11 Home,Lenovo,Non Touchscreen,23499000
LENOVO LEGION 5 15,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,AMD Ryzen 7,512GB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,20299000
LENOVO LEGION 5 15,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,AMD Ryzen 7,512GB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,18199000
LENOVO LEGION 5 15,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,20999000
LENOVO LEGION 5 15,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,16GB,0,1,Windows 11 Home,Lenovo,Non Touchscreen,18899000
LENOVO LEGION 5 15,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,8GB,0,0,Windows 10 Home,Lenovo,Non Touchscreen,20999000
LENOVO LEGION 5 15,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,AMD Ryzen 7,512GB,16 Inch,Blue,16GB,0,0,Windows 11 Home,Lenovo,Non Touchscreen,15999000
LENOVO LEGION 5 15,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,AMD Ryzen 5,512GB,16 Inch,Grey,8GB,0,0,Windows 11 Home,Lenovo,Non Touchscreen,13499000
LENOVO IDEAPAD SLIM 7 PRO X 14,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + ADP (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 7,2TB,14 Inch,Grey,32GB,1,1,Windows 11 Home,Lenovo,Touchscreen,20499000
LENOVO IDEAPAD SLIM 5I PRO 14,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR (SERVICE & SPAREPART),NVIDIA RTX2050,SSD,Intel Core i7,1TB,14 Inch,Grey,16GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,16999000
LENOVO IDEAPAD SLIM 5I PRO 14,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR (SERVICE & SPAREPART),NVIDIA RTX2050,SSD,Intel Core i7,1TB,14 Inch,Grey,16GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,16999000
LENOVO IDEAPAD SLIM 5I PRO 14,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR (SERVICE & SPAREPART),NVIDIA MX450,SSD,Intel Core i7,1TB,14 Inch,Grey,16GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,15499000
LENOVO IDEAPAD SLIM 5I PRO 14,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR (SERVICE & SPAREPART),NVIDIA MX450,SSD,Intel Core i7,1TB,14 Inch,Blue,16GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,15499000
LENOVO IDEAPAD SLIM 5I 14,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR (SERVICE & SPAREPART),NVIDIA MX450,SSD,Intel Core i7,512GB,14 Inch,Silver,16GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,13799000
LENOVO IDEAPAD SLIM 5I 14,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR (SERVICE & SPAREPART),NVIDIA MX450,SSD,Intel Core i7,512GB,14 Inch,Grey,16GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,13799000
LENOVO IDEAPAD SLIM 5I 14,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR (SERVICE & SPAREPART),NVIDIA MX450,SSD,Intel Core i7,512GB,14 Inch,Blue,16GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,13799000
LENOVO IDEAPAD SLIM 5I 14,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR (SERVICE & SPAREPART),NVIDIA MX550,SSD,Intel Core i5,512GB,14 Inch,Grey,16GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,11499000
LENOVO IDEAPAD SLIM 5I 14,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR (SERVICE & SPAREPART),NVIDIA MX550,SSD,Intel Core i5,512GB,14 Inch,Blue,16GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,11499000
LENOVO IDEAPAD SLIM 5 PRO 16,5 kg,40 × 20 × 10 cm,LENOVO 3 YEAR + 3 YEAR ADP (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,16GB,1,0,Windows 11 Home,Lenovo,Non Touchscreen,16499000
LENOVO IDEAPAD SLIM 5 PRO 14,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,AMD Ryzen 7,1TB,14 Inch,Grey,16GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,16499000
LENOVO IDEAPAD SLIM 5 PRO 14,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,AMD Ryzen 7,1TB,14 Inch,Grey,16GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,16499000
LENOVO IDEAPAD SLIM 5 PRO 14,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + 1 YEAR ADP (SERVICE & SPAREPART),NVIDIA MX450,SSD,AMD Ryzen 7,512GB,14 Inch,Grey,16GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,11899000
LENOVO IDEAPAD SLIM 5 PRO 14,5 kg,40 × 20 × 10 cm,LENOVO 2 YEAR + 1 YEAR ADP (SERVICE & SPAREPART),NVIDIA MX450,SSD,AMD Ryzen 7,512GB,14 Inch,Grey,16GB,1,1,Windows 11 Home,Lenovo,Non Touchscreen,11899000
